Gene	CRE1	CRE2	CRE3	CRE4	FLOX1A	FLOX1	FLOX2A	FLOX2	FLOX3	FLOX4A
Pcyt2	36.30268469	35.55781566	34.947654	36.76372953	69.06145323	44.84432621	70.06005239	37.19272299	43.70828064	65.31491941
Pdap1	79.29659741	83.16525036	76.50438981	84.62273373	105.8594396	120.7765373	111.7967151	85.22697231	90.84758673	81.90256146
Pdcd1	1.515692538	2.974273053	0.902346963	0.86947638	2.879060062	0.689912711	3.887905238	0.038107298	1.51039707	7.007890401
Pdcd10	66.54259922	67.14993392	61.2376547	62.12975782	56.69948909	69.84843538	62.8674277	61.71476935	64.68601772	69.80273099
Pdcd11	40.75734202	36.85429366	39.09357248	36.31008968	55.33193556	57.3463808	48.89040837	74.53787518	53.60977255	46.88037027
Pdcd1lg2	5.323407938	6.272665605	6.170102206	5.954023034	6.51387339	4.181289158	7.173185164	3.143852097	5.96700077	13.35986988
Pdcd2	0	0	0	0	0	0	0	0	0	0
Pdcd2l	21.18272742	19.08491876	16.16908207	16.02860804	29.78027751	26.40484103	26.78766709	23.62652485	19.98945258	23.97527036
Pdcd4	16.17354842	18.98958949	22.55867407	24.9312901	26.34339956	10.39050356	28.01235724	10.99395552	13.9478643	20.36776028
Pdcd5	44.80535014	44.19464703	34.48428664	40.44955331	50.22160395	57.59725814	42.5336833	39.23146344	40.09078642	38.4053107
Pdcd6	78.55723519	81.10613825	78.382247	80.55887673	84.51840694	89.8140911	86.15598008	61.29558907	69.92579028	70.21699052
Pdcd6ip	298.609914	282.4034132	284.9221505	273.696043	250.9820609	273.2472464	248.0677937	347.9958467	311.2536777	292.6053155
Pdcd7	12.82793441	16.28223838	11.95000032	12.43729256	15.85282446	15.13626675	18.19539651	15.12859736	13.2019892	16.19064334
Pdcl	37.55960045	31.93530361	41.02020518	32.34074099	23.96817501	38.2169829	26.47663467	35.19208984	34.90695451	29.86120787
Pdcl3	61.16373912	60.64847808	57.70143012	65.38084341	88.78301465	84.25297652	81.76264716	63.35338317	66.40153045	70.70029331
Pde10a	0.998138988	0.648238999	1.170612276	1.039591323	1.187612275	0.961696506	1.049734414	1.657667469	1.305281418	1.605255683
Pde11a	1.238431708	1.201148733	1.121836765	0.642656454	1.979353792	2.362428374	2.527138405	1.429023681	2.964853508	2.72720858
Pde12	1.885373645	1.449004821	1.097449009	0.793869738	1.439530031	1.400731868	1.22469015	1.486184628	1.044225135	1.691559752
Pde1a	0.129388387	0.495712175	0.121938779	0.510344831	0.737759141	0.522661145	0.291592893	0.190536491	0.223762529	0.276173021
Pde1b	47.98460766	42.07833736	61.28643022	60.03167351	97.58214197	53.43687543	91.65736599	97.04023473	60.54641094	70.85564063
Pde1c	0.369681107	0.13346097	0.390204092	0.113409963	0.557817887	0.250877349	0.369350998	0.457287578	0.205115651	0.776736621
Pde2a	0.979654933	0.991424351	1.121836765	1.436526192	0.341888382	0.334503133	0.485988155	0.266751087	0.42887818	0.155347324
Pde3a	0.092420277	0.076263412	0.146326535	0.01890166	0	0.209064458	0.136076683	0.228643789	0.055940632	0.017260814
Pde3b	46.69072379	38.34143019	49.48275643	39.1642404	39.91097011	37.00440904	41.11459789	49.04409272	44.99491518	49.71114373
Pde4a	12.14402436	10.42902154	11.16959214	8.581353833	10.6345281	12.23027079	9.914158357	20.21592167	12.92228604	11.90996152
Pde4b	125.6546082	132.2407557	186.1761274	157.2051098	58.66084876	105.3684868	63.52837159	122.3053734	148.1680879	183.9830143
Pde4c	0	0	0	0	0	0	0.097197631	0	0.149175019	0
Pde4d	4.343753005	4.423277874	13.82785751	11.01966803	15.04308882	4.536698736	11.5081995	6.344865142	7.887629143	8.060800043
Pde4dip	18.09589018	14.89043112	19.53459236	17.08710102	18.01211951	15.8888988	18.50642893	23.77895404	21.48120277	26.87508708
Pde5a	2.791092356	3.107734023	2.609489866	2.759642422	1.385547655	1.98611235	1.613480674	2.019686802	2.163037779	2.623643697
Pde6a	0.147872443	0.076263412	0.024387756	0.075606642	0	0.125438675	0	0.038107298	0.055940632	0.017260814
Pde6b	0.129388387	0.076263412	0.097551023	0.226819925	0.251917755	0.020906446	0.233274314	0.095268245	0.07458751	0.155347324
Pde6c	0	0	0	0	0.035988251	0	0	0	0	0
Pde6d	29.40813205	26.88285259	23.75367411	26.78365282	27.94487672	31.23423001	26.35999751	22.61668145	22.48813415	25.87395988
Pde6g	0.036968111	0.095329265	0	0	0	0.041812892	0.136076683	0.076214596	0.018646877	0.051782441
Pde6h	0.110904332	0.019065853	0.80479594	0.340229888	0.323894257	0.480848253	0.388790524	0.076214596	0.559406322	0.36247709
Pde7a	25.4525442	26.31087701	19.48581685	18.65593884	12.34397001	18.14679494	13.86038217	21.5496771	19.26222436	15.77638381
Pde7b	25.56344853	32.96485967	32.48449067	32.45415095	8.511221308	12.73202548	9.680884043	13.64241274	24.74440632	15.50021079
Pde8a	39.85162331	34.68078643	47.4585727	44.13537709	33.84694985	37.42253796	33.61094078	57.40864466	47.92247494	44.01507518
Pde8b	6.229126649	5.376570519	5.316530755	4.838825069	2.879060062	3.993131145	2.915928929	3.29628129	3.841256746	2.347470676
Pdf	0.129388387	0.209724382	0.317040825	0.491443171	0.503835511	0.229970904	0.174955736	0.323912034	0.354290671	0.310694648
Pdgfa	14.14030233	14.14686285	17.70551068	16.84137944	9.159009821	25.08773495	8.436754367	17.62462539	14.09703932	4.470550773
Pdgfb	16.98684686	22.19265278	16.29102085	15.36704993	23.89619851	30.5025044	27.87628056	32.21972058	26.51585967	30.60342286
Pdgfc	68.40948881	77.36923108	43.6540828	42.15070275	1.583483034	34.37019687	3.557433293	38.67890762	26.85150347	5.713329367
Pdgfd	0	0	0	0	0	0	0	0	0	0.017260814
Pdgfra	0.295744885	0.13346097	0.268265313	0.264623246	0.413864884	0.209064458	0.174955736	0.019053649	0.242409406	0.207129766
Pdgfrb	0.462101383	0.438514617	0.512142871	0.604853134	1.277582902	0.459941807	1.302448255	0.647824069	0.689934464	0.983866386
Pdgfrl	0.184840553	0.114395117	0.243877558	0.094508302	0.269911881	0.146345121	0.116637157	0.171482842	0.07458751	0.396998717
Pdha1	69.94366541	63.14610481	58.96959342	54.98493018	57.72515424	80.15531315	55.5970449	87.30382006	79.90186969	83.54233877
Pdhb	116.5419689	113.6896809	103.3309211	106.7943814	112.7691838	123.5780011	113.5851515	111.2923642	106.47367	102.2185393
Pdhx	18.50253939	19.86661872	16.48612289	14.57318019	19.93749093	21.57545205	20.83917208	19.70147314	18.03153045	14.86156068
Pdia3	964.5719438	961.7578838	901.8348201	962.3780406	828.0716561	1277.174773	830.0483288	918.9003339	1222.172286	938.3496204
Pdia4	349.6628749	305.4921611	328.5518456	307.92695	280.7263501	454.8197281	247.6984427	378.710329	452.503774	272.3411201
Pdia5	6.025802041	4.995253461	6.560306299	6.048531336	6.74779702	8.613455664	5.423627807	7.81199612	7.682513492	7.059672843
Pdia6	678.2354426	646.770928	665.6637934	708.8500693	673.3581661	939.3684221	645.7033019	704.8516402	928.6144949	633.6617353
Pdik1l	9.907453662	7.874197249	9.803877814	6.464367866	6.225967384	12.71111904	8.222919579	13.50903719	9.901491903	9.424404333
Pdk1	70.25789435	63.01264384	75.16306324	65.04061353	81.60335863	100.1836882	78.10801623	128.6121312	81.35632613	91.2061401
Pdk2	7.707851077	7.721670426	8.925918607	7.957599039	5.200302237	5.352050122	5.987374067	7.126064754	5.127891287	3.676553339
Pdk3	25.02741093	24.25176489	22.99765368	21.98263108	29.76228339	33.17852946	31.95858106	24.7697438	27.22444101	39.19930813
Pdlim1	51.36718979	51.26807846	30.77734776	29.05185207	39.20919922	27.38744398	35.84648629	10.00316576	14.09703932	29.25707938
Pdlim2	26.72794402	29.36141347	21.31489853	21.62349953	27.20711758	20.30015886	27.97347819	17.81516188	16.14819583	20.10884807
Pdlim4	58.6868757	56.85437336	46.92204208	46.10114978	21.1970797	54.41947839	20.45038155	37.85960071	37.64804548	19.29758982
Pdlim5	112.7527376	106.0442738	116.6466358	112.0301413	88.18920852	82.28777062	92.10447509	99.42194087	101.5322475	113.1964169
Pdlim7	15.5635746	14.28032382	73.26081829	55.60868497	62.09772671	28.11916958	60.51524503	32.44836437	42.8318774	51.24735616
Pdp1	27.22701352	26.97818186	22.41234754	25.80076648	8.601191934	25.00410916	8.125721948	22.12128657	16.95001156	9.994011188
Pdp2	13.23458362	16.20597497	16.9251025	13.98722872	6.31593801	11.6448903	8.942182048	12.44203285	14.30215497	10.80526944
Pdpk1	54.97158058	50.33385166	63.04234863	54.70140527	45.88501973	46.32868387	50.60108667	83.85510957	67.89328064	69.59560123
Pdpn	50.99750868	42.07833736	84.67428799	84.45261878	33.10919071	59.70880917	26.69046946	77.1482251	59.0919545	36.42031711
Pdpr	7.707851077	6.520521693	9.535612501	7.201532622	3.005018939	6.564623977	1.613480674	14.3283441	8.465682343	10.37374909
Pdrg1	32.06983601	35.10023519	24.26581698	25.81966814	33.9549146	33.99388085	36.68238592	27.24671818	28.49242868	29.04994962
Pds5a	108.88957	97.33117907	103.7699007	103.032951	85.58006034	121.7800467	88.08049317	160.1459205	141.3619776	127.7645437
Pds5b	24.28804872	21.35375525	23.85122513	19.12848035	16.75253073	28.91361452	18.3314732	41.34641849	30.45035081	27.04769522
Pdss1	5.933381764	4.785529079	4.341020525	3.874840387	5.452219992	9.28246193	7.892447633	9.622092782	6.451819583	6.800760636
Pdss2	4.990694942	4.232619344	5.023877686	4.479693521	5.236290487	5.393863013	4.296135288	4.210856445	5.575416345	3.158728925
Pdxdc1	51.5705144	45.92963964	45.19051142	37.67100923	27.11714696	48.96289603	27.50692956	69.83162386	53.59112567	43.75616297
Pdxk	80.84925806	88.38929406	75.26061426	82.97828927	34.92659737	65.54170754	32.69728305	94.77285049	79.15599459	59.39446027
Pdxp	0.942686822	1.429938968	1.365714322	1.039591323	2.519177554	2.090644579	2.19666646	1.124165295	0.708581341	1.070170455
Pdzd11	20.85001442	18.7036017	13.5595922	16.44444457	21.55696221	23.16434193	22.89976185	18.76784434	19.18763685	17.62329089
Pdzd2	1.146011431	1.449004821	1.707142903	2.532822497	1.547494783	1.003509398	1.516283043	0.971736103	0.839109483	0.655910924
Pdzd3	0.27726083	0.171592676	0.341428581	0.283524906	0.575812012	0.334503133	0.40823005	0.342965683	0.223762529	0.552346041
Pdzd4	1.441756316	1.487136526	0.585306138	1.34201789	2.3392363	0.919883615	1.6329202	1.124165295	1.622278334	1.674298938
Pdzd7	0.147872443	0.381317058	0.097551023	0.132311623	0.143953003	0.020906446	0.097197631	0.038107298	0.018646877	0.310694648
Pdzd8	38.6131916	33.53683526	47.60489924	41.41353799	24.02215739	28.11916958	23.34687095	44.52837789	41.48930223	38.87135267
Pdzd9	0.203324609	0.305053646	0.073163267	0.170114944	0.053982376	0.146345121	0.505427681	0.228643789	0.223762529	0.155347324
Pdzk1	0	0	0	0.01890166	0.053982376	0	0	0.038107298	0	0.120825697
Pdzk1ip1	0.184840553	0.019065853	0.097551023	0.226819925	0.503835511	0.020906446	0.058318579	0	0.111881264	0.017260814
Pdzrn3	0.776330324	1.105819468	0.560918382	0.680459775	0.773747392	0.627193374	0.991415836	0.704985016	0.50346569	0.724954179
Pdzrn4	0.110904332	0.13346097	0	0.037803321	0.089970627	0.020906446	0.019439526	0.019053649	0.018646877	0.086304069
Pea15a	183.8239304	185.0722341	146.6191876	139.8344838	85.38212496	149.4601809	84.95072945	161.0986029	138.4903585	106.6718293
Peak1	59.25988142	50.27665411	86.52775742	73.37624577	38.68736958	58.74711266	36.60462782	135.2809084	89.0574865	62.79484059
Pear1	0.129388387	0.59104144	0.682857161	0.472541511	1.835400789	1.233480301	1.88563404	1.390916382	1.398515806	2.071297656
Pebp1	100.0541916	99.21869851	90.11275752	92.92056265	103.7001446	134.4911658	103.3988398	92.25776882	95.56524671	81.05678159
Pebp4	0.110904332	0.038131706	0.268265313	0.113409963	0	0	0.019439526	0	0.018646877	0.103564883
Pecam1	7.264233748	11.61110442	12.70602075	12.4183909	59.48857853	17.31053711	59.42663156	18.08191297	24.11041249	47.58806364
Pecr	2.865028578	3.126799876	2.316836797	2.570625818	2.195283297	4.453072953	2.585456983	3.848837113	3.188616037	1.035648828
Pef1	27.74456706	26.17741604	31.04561308	27.63422754	35.34046226	27.09475374	34.15524752	23.24545187	23.79341557	28.13512649
Peg10	0.979654933	1.277412145	1.877857193	1.039591323	2.411212802	1.58888988	1.321887781	4.782465918	2.815678488	3.72833578
Peg12	0.129388387	0.152526823	0	0.075606642	0.179941254	0	0.174955736	0	0.093234387	0.189868952
Peg3	1.62659687	1.067687763	1.121836765	1.75785442	3.27493082	0.898977169	2.157787407	0.381072981	0.522112567	0.932083945
Peli1	85.6735965	80.99174313	72.6511244	77.28888948	47.59446165	52.72605628	53.5170156	53.97898783	58.34607941	73.08228561
Peli2	4.288300839	3.107734023	9.169796164	6.615581149	13.8914648	6.50190464	14.48244701	11.12733106	7.906276021	9.717838167
Peli3	1.164495486	2.078177966	1.487653101	1.79565774	0.629794389	0.898977169	0.40823005	0.41918028	0.522112567	0.5005636
Pelo	2.328990973	2.020980408	1.975408216	1.871264382	2.57315993	3.303218434	2.721533667	2.381706134	2.722444101	2.986120787
Pelp1	44.43566904	46.65414205	33.50877641	38.12464908	54.21629979	55.65295869	51.16483293	52.51185685	47.08336545	38.68148372
Pemt	1.10904332	1.563399938	1.073061253	0.945083021	1.691447786	1.923393012	2.216105986	1.44807733	0.671287587	1.173735338
Penk	0.79481438	1.124885321	1.60959188	1.568837815	2.375224551	1.609796326	1.924513093	1.390916382	1.212047031	2.468296373
Pepd	243.0283596	220.7825766	145.18031	171.6270767	80.01987559	128.9927705	81.21834042	83.70268038	94.22267154	68.35282263
Per1	215.1728882	193.1561558	281.3127627	268.9328245	198.0613381	129.0554898	190.8961472	197.2624289	228.0513107	249.2461512
Per2	11.0904332	7.473814338	22.38795978	13.79821211	4.300595967	3.616815121	4.918200126	10.74625808	11.48647648	7.335845863
Per3	3.493486459	3.031470612	4.097142967	2.778544083	0.971682771	1.818860784	1.088613467	3.772622517	2.08845027	1.518951614
Perm1	5.582184713	4.918990049	7.58459204	5.689399788	4.894402105	4.933921206	3.829586659	10.53666794	6.806110254	6.81802145
Perp	0.018484055	0	0.121938779	0.283524906	0.323894257	0.167251566	0.641504364	0.247697438	0.018646877	0.535085228
Pes1	78.70510764	76.53033355	69.11489981	68.17828916	110.1600356	109.2570857	108.4336771	98.6597949	79.86457593	81.4537803
Pet100	13.62274879	16.32037008	14.58387794	18.78825046	18.01211951	14.04913157	17.70940836	8.402659242	12.17641095	11.61652768
Pex1	7.652398911	6.63491681	7.999183888	7.957599039	8.241309427	9.909655303	9.000500626	12.93742772	9.136969929	10.37374909
Pex10	4.214364617	4.022894963	4.36540828	4.366283558	6.54986164	7.359068917	5.481946386	7.20227935	4.773600616	5.73059018
Pex11a	4.251332728	4.404212021	2.975306202	2.721839101	2.753101184	3.428657109	3.324158979	4.591929427	3.039441017	3.711074966
Pex11b	11.07194915	8.331777719	6.535918543	6.67228613	9.842786586	11.4149194	9.894718831	9.012376012	8.98779491	8.009017601
Pex11g	1.497208483	0.915160939	0.97551023	0.472541511	1.421535905	1.19166741	1.496843517	1.657667469	0.727228219	0.86304069
Pex12	2.865028578	2.440429172	2.24367353	3.818135406	2.861065936	4.327634278	2.838170824	4.020319955	2.44274094	2.744469394
Pex13	32.29164468	34.62358887	31.1431641	31.9060028	27.90888847	28.24460826	27.77908293	30.02855094	28.41784117	25.1490057
Pex14	11.44163026	11.91615806	11.12081662	13.72260547	17.68822525	14.57179271	15.74601621	11.48935039	12.40017348	11.34035466
Pex16	16.04416003	16.12971156	12.53530646	15.80178812	23.69826313	14.6554185	20.11990961	11.58461864	11.46782961	12.65217651
Pex19	41.8848694	43.3557495	38.60581736	37.46309096	43.27587155	47.08131591	45.85784228	48.03424932	39.06520817	37.09348885
Pex2	36.69084985	34.24227181	31.26510288	30.07254174	36.18618615	48.18935754	32.67784353	35.78275296	36.52923284	33.76215179
Pex26	4.288300839	4.461409579	4.853163396	4.347381898	6.135996757	5.038453435	5.656902121	6.059060405	4.214194294	6.282936222
Pex3	9.537772555	9.151609393	7.072449169	8.44904221	7.68349154	12.9201835	8.611710102	11.67988688	9.808257516	8.923840733
Pex5	59.20442925	54.05169298	63.94469559	71.59948969	62.40362684	53.16509164	61.54553992	65.75414295	78.91358519	61.36219305
Pex6	46.17317024	44.57596409	38.28877654	39.50447029	54.43222929	46.97678368	50.77604241	35.24925079	40.14672706	42.80681821
Pex7	22.03299396	18.45574561	16.24224533	19.26079197	18.74987865	21.28276181	18.11763841	16.61478199	18.12476484	16.43229473
Pf4	809.7679804	654.3782033	880.7637991	1028.666164	297.7128045	1141.930975	280.1235724	781.8664897	771.160262	136.7574277
Pfas	14.87966455	12.54533121	15.24234735	10.11238833	18.19206077	22.16083253	18.11763841	34.60142672	22.20843099	20.48858598
Pfdn1	36.57994552	37.7313229	23.63173533	30.92311646	36.25816265	44.99067133	33.61094078	33.17240304	27.80249421	23.38840269
Pfdn2	54.1767662	60.93446588	54.11643002	64.26564545	80.18182272	62.86568248	75.36704304	46.05266981	52.9011912	53.64660928
Pfdn4	14.30665883	13.91807262	8.413775736	12.05925935	13.17169978	18.77398832	14.6185237	10.47950699	12.32558597	11.09870327
Pfdn5	112.4754767	122.9556854	92.72224739	118.4000009	162.1990462	116.9924706	159.19028	68.32638558	87.78949883	108.7431269
Pfdn6	42.5872635	41.01064959	35.55734789	37.74661587	77.32075678	52.83058851	71.69297259	38.33594194	42.2538242	48.83084223
Pfkfb1	1.367820095	1.067687763	0.877959207	1.058492984	1.421535905	2.52967994	1.516283043	2.858047361	0.969637625	1.260039407
Pfkfb2	5.803993377	4.232619344	4.511734815	5.386973221	3.616819203	5.122079218	3.654630924	8.402659242	5.985647648	5.419895532
Pfkfb3	289.9778602	289.3815154	392.0331738	368.4122634	312.6839168	251.6299815	309.0107083	370.8030646	503.1673399	551.8799995
Pfkfb4	37.07901501	34.14694255	48.23898089	48.02911914	76.06116801	42.10558182	73.28701374	50.4350091	45.34920585	70.90742308
Pfkl	281.253386	278.0945304	352.5493972	319.4002579	510.8352256	365.8837077	483.6359721	314.9187119	339.2612875	419.178863
Pfkm	14.38059505	14.43285065	11.04765336	11.88914441	14.88114169	14.23728958	14.67684227	11.85136972	11.35594834	12.44504675
Pfkp	308.5728198	319.5818264	423.2007256	303.0881249	286.160576	258.8217988	286.4025394	324.7122875	370.0845759	506.8637971
Pfn1	1828.202461	1830.283747	1625.492697	1890.978814	2686.396961	2262.871879	2509.973303	1712.122798	1866.030316	1669.862909
Pfn2	3.8077154	4.194487639	2.511938843	3.440102197	5.992043754	2.676025061	3.946223817	2.362652485	3.169969159	3.106946483
Pfn4	0.018484055	0.114395117	0.146326535	0	0.179941254	0	0.077758105	0.152429193	0.093234387	0
Pgam1	159.2771049	152.7174818	184.5665356	163.6694776	197.1616319	195.140765	195.3477987	212.0290069	175.5603508	206.0423343
Pgam2	1.885373645	1.143951174	1.43887759	0.945083021	2.897054187	1.212573856	2.70209414	1.067004348	1.230693909	2.917077532
Pgam5	22.32873885	22.82182592	19.85163319	18.03218405	23.73425138	28.0355438	25.95176746	28.69479551	23.75612182	22.87057828
Pgap1	27.91092356	25.51011118	28.97265384	23.41915727	12.73984077	24.16785133	12.71345013	46.41468914	35.35447956	27.54825882
Pgap2	37.11598312	40.62933254	29.24091915	35.96985979	34.54872074	30.39797218	38.80129428	28.7710101	36.08170778	37.54227001
Pgap3	4.380721115	4.575804697	4.536122571	4.838825069	5.686143622	6.188307953	5.792978805	6.497294334	5.10924441	4.125334497
Pgbd1	0.129388387	0.038131706	0.146326535	0.01890166	0.125958878	0.669006265	0.019439526	0.095268245	0.018646877	0.172608138
Pgbd5	0.813298435	0.800765822	0.268265313	0.43473819	0.881712144	0.857164277	1.06917394	0.476341227	1.118812644	1.398125917
Pgd	440.4565547	427.8377391	579.6725666	504.2206935	747.4759685	523.8528121	711.6227352	468.0719431	450.37803	432.3143423
